cent_price_cor,cent_trans_cor
-0.14770590971550676,0.31614958668309484
-0.14771147403991414,0.3161543368036382
-0.147725960320894,0.3161667033688924
-0.14773093906974194,0.316170953598651
-0.14774707348331514,0.31618472713228385
-0.14776529743248554,0.31620028444867987
-0.14777054790485647,0.31620476664181696
-0.1477811299343704,0.31621380024807433
-0.14778424014796995,0.31621645535737997
-0.1477874574693888,0.31621920190187436
-0.1478036868401929,0.31623305649805145
-0.1478062856957291,0.3162352750741387
-0.14781284757977856,0.3162408767856753
-0.14781987408728928,0.31624687513430333
-0.1478268107579529,0.316252796791527
-0.14784347244951174,0.31626702044880617
-0.14784544969124874,0.31626870836919085
-0.14785346296796117,0.3162755490972909
-0.1478639944306401,0.3162845395359426
-0.14789643073315611,0.31631222957262123
-0.14789755875482863,0.31631319253569234
-0.14789908504192734,0.316314495487708
-0.1479015600247302,0.3163166083168308
-0.1479200050290862,0.31633235434234963
-0.14793480241986212,0.31634498649403003
-0.14793808316392895,0.3163477871808068
-0.1479660220254359,0.3163716378678419
-0.1479721142757613,0.3163768386651548
-0.1479758855190092,0.316380058078459
-0.14798347230093203,0.3163865347189334
-0.14799062746728134,0.3163926429003007
-0.1479944983136877,0.3163959473422579
-0.14799674649654507,0.3163978665581041
-0.1479990293002037,0.3163998153288373
-0.14799918118948005,0.31639994499280355
-0.14802251176338155,0.3164198617033086
-0.1480336799728324,0.3164293957162922
-0.1480342927294804,0.31642991881087273
-0.14805957289364158,0.31645149983640786
-0.14806494926229832,0.31645608950396414
-0.14806665757141682,0.31645754784349367
-0.14807024870365285,0.3164606135006623
-0.1480835621247104,0.3164719788255855
-0.14808795400154745,0.31647572805781216
-0.14809587092715398,0.3164824865334528
-0.14809947526707853,0.31648556346568524
-0.14810596578207388,0.3164911042512971
-0.1481249299654954,0.31650729348662265
-0.14812748461999092,0.316509474329419
-0.14813899722918075,0.31651930234759634
-0.14815057259085176,0.31652918393595186
-0.1481544520831106,0.3165324957586508
-0.14815505817999827,0.3165330131679653
-0.14819022126196396,0.3165630309860838
-0.14821447779241412,0.3165837381618641
-0.14821721027384302,0.31658607081093687
-0.14821807514239316,0.3165868091269599
-0.14822988432941087,0.3165968903259962
-0.1482448599174583,0.3166096746001012
-0.14826882393444346,0.3166301320646645
-0.14826994837860993,0.31663109197371075
-0.14827090013542055,0.31663190446400563
-0.14827338866328968,0.31663402885620284
-0.1482760395670772,0.3166362918645427
-0.14827625451365214,0.3166364753589019
-0.1482970292470572,0.31665421021415213
-0.14830083226569984,0.316657456753293
-0.1483022185639751,0.31665864020045287
-0.14830884710516085,0.3166642988154713
-0.1483189818155426,0.3166729505568977
-0.14832105627515255,0.3166747214696785
-0.14835332433301174,0.31670226788022354
-0.1483543950250493,0.3167031819024607
-0.1483636443338329,0.31671107779932944
-0.14838449145647298,0.31672887445140663
-0.1483865316675623,0.3167306161271068
-0.14838771168836118,0.31673162348049383
-0.14840255873499725,0.3167442980221041
-0.14841882284262348,0.3167581822722122
-0.14843335148459294,0.31677058499995303
-0.14843419339844527,0.3167713037201413
-0.14843548891796812,0.3167724096718165
-0.1484471890255491,0.3167823977525449
-0.14845240473729143,0.316786850271428
-0.14846201388597097,0.31679505335435504
-0.14846784606338134,0.3168000321341136
-0.14847903039159854,0.31680957990727326
-0.14849965222343683,0.316827184234391
-0.1485102250908793,0.3168362100192238
-0.14851062827150568,0.31683655420414825
-0.14851693634698018,0.3168419392458365
-0.14851841277741507,0.3168431996365014
-0.1485257735916638,0.31684948337418795
-0.14852829736312886,0.31685163785293596
-0.14853061868931378,0.3168536195093585
-0.14853530255636296,0.31685761800611456
-0.14856175822275786,0.316880202527654
-0.1485783867538986,0.3168943978767377
-0.14858474619480722,0.31689982676777506
-0.14858952777637302,0.3169039086808992
-0.14858997453226794,0.316904290064909
-0.14859479524038194,0.3169084053793604
-0.14860774482977507,0.3169194601105552
-0.14861107975400412,0.31692230704954205
-0.1486190319510055,0.3169290956354648
-0.14861923376942737,0.3169292679226575
-0.14863153845453517,0.31693977211566116
-0.1486317059725136,0.31693991512144815
-0.1486418120443352,0.3169485424148728
-0.1486511701057168,0.31695653115103556
-0.14865696775307402,0.31696148045337647
-0.14866361387630048,0.3169671540777305
-0.14868133764461303,0.3169822844026008
-0.14868799644875969,0.3169879688523301
-0.14870731294702905,0.3170044588497741
-0.14871776023362485,0.31701337742946994
-0.14871999545329526,0.31701528557897707
-0.1487207814278432,0.31701595654522086
-0.1487261949388806,0.31702057792027155
-0.1487512294205444,0.31704194921298157
-0.14877620023311525,0.31706326615302555
-0.14877682813278836,0.3170638021748169
-0.14878927287157753,0.3170744259280439
-0.1488194465839728,0.3171001844497664
-0.1488433580606375,0.3171205970620103
-0.1488438561701437,0.3171210222852764
-0.14885767971122613,0.3171328230865364
-0.14886663437942668,0.31714046745632224
-0.14886831782772222,0.317141904572807
-0.14887150354791734,0.31714462414015
-0.14887832322910036,0.3171504459264649
-0.14888202670211792,0.3171536074860676
-0.14888395947241453,0.31715525744232814
-0.14888721561682264,0.3171580371290093
-0.14889188136705192,0.31716202015990247
-0.14889970719346668,0.3171687008665076
-0.14890168117082284,0.3171703860001744
-0.148920129222815,0.3171861346273818
-0.14893287189755447,0.317197012720862
-0.1489343056803891,0.3171982367043681
-0.14893505095231016,0.3171988729238268
-0.1489428018064426,0.317205489628524
-0.1489546305063882,0.3172155874852447
-0.14895862667531184,0.31721899891180955
-0.14896155151924337,0.3172214957758002
-0.14896361661586013,0.3172232586956347
-0.14896955770205,0.31722833044801546
-0.14900987623816572,0.3172627493446613
-0.14902327933029927,0.3172741912194743
-0.149024818484355,0.3172755051556801
-0.14903246655162963,0.3172820341138821
-0.14903751212059674,0.3172863413862568
-0.14905041554109172,0.31729735670425147
-0.14905656893191016,0.31730260969562973
-0.14905860294886386,0.31730434608355573
-0.14905867999930925,0.317304411859538
-0.14906679028232625,0.31731133539942374
-0.14908761044231417,0.31732910903417866
-0.14910248827217587,0.3173418098546364
-0.1491125083992595,0.3173503637792501
-0.14912103911523025,0.3173576462319282
-0.14912431555766373,0.3173604432465113
-0.14916597630102846,0.31739600795094264
-0.14917089681681173,0.3174002084686326
-0.14917330580225688,0.31740226495750956
-0.14917752300838785,0.31740586507784974
-0.14918083733279489,0.3174086944312987
-0.14918307779617532,0.3174106070572261
-0.14920180719770623,0.317426595865294
-0.14921770700099093,0.3174401691181615
-0.1492184517928334,0.3174408049277894
-0.14922224502209364,0.3174440431099865
-0.14924981687381297,0.3174675804902113
-0.14926003499645993,0.31747630343854183
-0.14926810756939746,0.3174831947863032
-0.14927705871175267,0.31749083614616563
-0.1492913584423253,0.31750304345813823
-0.14929528092516395,0.3175063919807887
-0.1492972455086723,0.3175080690951694
-0.14930041687316647,0.3175107764074199
-0.14931141305372223,0.3175201635637631
-0.1493451824867976,0.31754899165969086
-0.14934593467755145,0.3175496337855791
-0.14936455625772235,0.3175655305493268
-0.14937961598853644,0.31757838665394617
-0.14938420924429702,0.31758230779817714
-0.149393802011355,0.31759049689653546
-0.14940022676647274,0.31759598154463226
-0.1494024386495063,0.31759786977225307
-0.14941069560021006,0.31760491851856837
-0.14945976324720098,0.3176468063060016
-0.1494635773826344,0.3176500623352607
-0.149469685096209,0.3176552763331515
-0.14949328113292748,0.31767541966243146
-0.14949536851469677,0.3176772016065271
-0.14949876011959193,0.3176800969323399
-0.14950460641869795,0.3176850877674266
-0.14950695688193857,0.3176870942974037
-0.1495119412591732,0.3176913493319712
-0.14951392379417291,0.317693041771078
-0.14952872960605829,0.31770568111164277
-0.14953184266748862,0.31770833865206827
-0.14953691438703212,0.31771266824851696
-0.14954311867441783,0.3177179646889849
-0.14957057195924928,0.3177414008517089
-0.14957696668878132,0.31774685986773593
-0.14958180017033412,0.3177509860865433
-0.14962622002484227,0.31778890617314937
-0.14963242193830342,0.317794200587059
-0.14965527458331654,0.31781370930197195
-0.14965920557268958,0.3178170650864319
-0.14966010730120075,0.31781783486885506
-0.14966396777774585,0.31782113045832855
-0.14969737247550496,0.31784964718910363
-0.1496997791761565,0.31785170172751115
-0.1497177584573847,0.3178670501771816
-0.149719176340318,0.3178682605873512
-0.14973288306217483,0.3178799616630447
-0.14978738900510963,0.31792649198376555
-0.14979044700075592,0.3179291025159483
-0.14980028611518328,0.3179375019147159
-0.14980153443773914,0.3179385675755551
-0.14981321251262214,0.31794853684753627
-0.14982465352517146,0.3179583037455042
-0.1498293631950043,0.3179623242694326
-0.14983011757514023,0.31796296826433995
-0.14983345416096688,0.31796581662178997
-0.1498512292078511,0.31798099072185715
-0.14986633710665986,0.31799388794625394
-0.1498949969299785,0.3180183540998331
-0.1498954237775435,0.31801871848861396
-0.14991094354767973,0.3180319673169631
-0.14992401162181798,0.3180431231955355
-0.149927392199938,0.3180460091080742
-0.1499329685396976,0.3180507694858145
-0.14993560160979835,0.3180530172699949
-0.14995436278538732,0.3180690332027584
-0.14995668777943214,0.31807101799033854
-0.14995690061713282,0.318071199684406
-0.1499590526446296,0.3180730368148955
-0.14997187236104176,0.31808398067686894
-0.14997989541834134,0.3180908297544045
-0.1499893931586568,0.3180989377308784
-0.14999530315972728,0.31810398294669273
-0.15000706751708867,0.3181140258758051
-0.1500244769906685,0.31812888789535076
-0.1500279092515984,0.3181318179281741
-0.15003152338542977,0.3181349032212127
-0.15003304223437353,0.31813619982346697
-0.15004987031617792,0.3181505655238166
-0.15005757707538694,0.3181571445858125
-0.1500576298408387,0.3181571896303207
-0.15005982239542634,0.31815906135774463
-0.150068164051652,0.31816618241498396
-0.1500716000761659,0.3181691156606821
-0.15008383066443914,0.3181795565991251
-0.15008810054586416,0.31818320168700814
-0.15009926017703518,0.318192728376935
-0.1501015395333806,0.3181946742047857
-0.1501039644509002,0.3181967442944646
-0.15010758791347942,0.3181998375512152
-0.1501083437522188,0.31820048279129476
-0.15012730244344502,0.3182166673380745
-0.150137530796314,0.31822539901968233
-0.15014556185196684,0.31823225492520624
-0.1501474061097996,0.3182338293206543
-0.15016245164273526,0.3182466733049103
-0.15016264659343048,0.31824683972930157
-0.15017290750376125,0.31825559920437657
-0.1501851285515659,0.31826603199836706
-0.1501905791018392,0.3182706849928602
-0.1501962178113858,0.3182754986140826
-0.15019981354973314,0.3182785682033699
-0.15023146207428056,0.318305585734271
-0.15023196585968995,0.31830601580290957
-0.15023312482841839,0.31830700518468585
-0.15024835348833124,0.3183200054997293
-0.15024994862543015,0.31832136722721827
-0.1502577573492405,0.3183280333337702
-0.15026656520063275,0.31833555236982525
-0.15029793225550098,0.31836232961730504
-0.15030661061787715,0.3183697381119196
-0.15030713574306062,0.31837018639777415
-0.150309957205078,0.3183725950072854
-0.15031162471333562,0.31837401851617
-0.15031181826184734,0.31837418374355325
-0.15031982743958927,0.3183810209724677
-0.15035589370964983,0.31841180981901834
-0.1503745616761795,0.31842774618160674
-0.1503886830028864,0.3184398011947906
-0.15039119962607225,0.3184419495712366
-0.1504035361042457,0.3184524809051622
-0.1504308261902575,0.318475777749254
-0.15044233802034748,0.3184856051023338
-0.15044882313323463,0.318491141276305
-0.15046638370913676,0.3185061322880144
-0.15046665326198275,0.3185063623983418
-0.150471503340659,0.3185105027856863
-0.1504741588910466,0.3185127697607091
-0.15049283070021954,0.3185287094036631
-0.15049815052701657,0.3185332508028889
-0.15049953914552405,0.3185344362307713
-0.150506513954576,0.31854039044575555
-0.15051858526716247,0.31855069541464387
-0.1505231554187726,0.31855459683545617
-0.1505502659202867,0.31857774037288406
-0.15055242775143832,0.3185795858725014
-0.15055449831016102,0.31858135345519517
-0.15055847099244848,0.31858474483182314
-0.1505732699310958,0.31859737830488155
-0.15058042902483681,0.3186034898389621
-0.15058466635627638,0.31860710713976026
-0.15059397759912202,0.3186150559081438
-0.15059410493069472,0.31861516460783046
-0.15060425642627,0.3186238306783446
-0.15060605365015592,0.31862536492212273
-0.15060858417191625,0.31862752516342413
-0.15061052631712749,0.318629183122808
-0.1506450468036744,0.3186586523737553
-0.15064750667765167,0.3186607523048625
-0.15065157530528897,0.3186642255875664
-0.1506570560282206,0.31866890433968154
-0.15065817672902682,0.31866986105311745
-0.1506719751277465,0.31868164039098945
-0.15069254860145467,0.31869920343601604
-0.15070813942961,0.3187125129247674
-0.15072742763995836,0.31872897877354117
-0.15072853156283103,0.31872992116408705
-0.15073633827960212,0.31873658555728124
-0.1507589461164759,0.318755885285786
-0.15079440818802456,0.31878615834361673
-0.1508041692380545,0.31879449110081737
-0.15080789182801643,0.3187976689800634
-0.15081064666739555,0.3188000207155429
-0.15081370512422126,0.31880263164142275
-0.1508197144853315,0.3188077616783459
-0.15082713954665936,0.31881410026211043
-0.15082883440663333,0.31881554712045135
-0.15083006495068935,0.31881659760424275
-0.15084366069727462,0.318828203943203
-0.15084891317874488,0.3188326878514565
-0.15085276938817854,0.3188359797982068
-0.150855720775793,0.3188384993218565
-0.15092364355208737,0.3188964832479213
-0.15093194011367247,0.3189035658090265
-0.1509358367144943,0.31890689223686536
-0.15094289544358322,0.31891291809222544
-0.15094806984247178,0.3189173353433885
-0.1509484069131085,0.31891762309191624
-0.15097541429309688,0.3189406785971515
-0.15097812058207702,0.3189429888864049
-0.15101018348039685,0.31897036015753116
-0.15105816427934649,0.3190113201307626
-0.1510680916296272,0.3190197948542074
-0.15107577533894223,0.31902635423910203
-0.15107929457096758,0.3190293585169113
-0.15110834118931377,0.31905415486745087
-0.15111060321337727,0.3190560858991785
-0.15113022943569376,0.3190728403000705
-0.15113457589587356,0.3190765507612656
-0.1511414155853692,0.3190823896281621
-0.15115057987175443,0.3190902129435975
-0.1511566608304544,0.31909540410154036
-0.1511626321508743,0.3191005016641052
-0.15117004652785043,0.3191068311269136
-0.1511737800946323,0.3191100183767884
-0.1511810575358485,0.31911623094106273
-0.15119258741536037,0.31912607370246954
-0.1512127706712912,0.31914330362862225
-0.15122954336653255,0.3191576220468884
-0.15123121086644922,0.31915904554865254
-0.15123332354125435,0.319160849084762
-0.15123359473725193,0.3191610805978056
-0.15124226849929426,0.3191684851652336
-0.15124854031175386,0.3191738392501192
-0.1512561653326762,0.31918034853424343
-0.15126300384511476,0.3191861863963166
-0.15126721053777892,0.3191897775415807
-0.15126978484394304,0.3191919751605008
-0.15127301233966153,0.319194730390533
-0.1512733479282341,0.31919501687386065
-0.15133029417629912,0.31924363042026754
-0.15133116182124143,0.3192443711064251
-0.1513563142588422,0.3192658430950828
-0.15136109986471788,0.3192699284436567
-0.15136823371773442,0.3192760184303804
-0.15136945502367366,0.31927706102782927
-0.15138139995435537,0.319287258107738
-0.15138775735341015,0.3192926852556973
-0.1513898681681214,0.3192944872038925
-0.15141322012763242,0.31931442217074196
-0.1514159687761408,0.3193167686212345
-0.15143103789661494,0.319329632741565
-0.15143641572023878,0.31933422365118924
-0.15144254461465836,0.3193394557306223
-0.15145122642020237,0.3193468671645806
-0.15145834917215126,0.31935294767460853
-0.15145885508618426,0.3193533795603983
-0.1514694159961365,0.3193623951374294
-0.15147035671316755,0.3193631982033486
-0.15148525263549176,0.3193759144688759
-0.15150140628256603,0.3193897044216536
-0.151512585718457,0.3193992480183602
-0.1515272340818415,0.31941175294919194
-0.15155020381447154,0.31943136161879015
-0.15156611752301818,0.31944494674222185
-0.15157094667239046,0.31944906926275823
-0.15157168551064118,0.31944969998995815
-0.15158433337725571,0.319460497148182
-0.15159172743958782,0.31946680926890164
-0.15160761122697772,0.31948036884941194
-0.15161126227178723,0.31948348565240264
-0.15162452110404664,0.31949480437627376
-0.1516492336546515,0.319515900844724
-0.15165459970728368,0.31952048170575553
-0.15165621607196633,0.3195218615546864
-0.15165936930871715,0.31952455339174907
-0.15166404549707604,0.31952854533340486
-0.15167269509871975,0.31953592927572233
-0.15167774758222863,0.3195402424508633
-0.15168016037717585,0.3195423021918142
-0.15169433260471124,0.3195544006577253
-0.151696346082345,0.3195561195117625
-0.15169715639238457,0.3195568112525891
-0.15170923332827094,0.31956712102194385
-0.15171469860407663,0.319571786587245
-0.15171501205952106,0.31957205417609086
-0.15172410602638417,0.31957981746155995
-0.15173062080914604,0.31958537896393957
-0.15174316708696958,0.3195960893984271
-0.1517435020010699,0.3195963753059752
-0.1517500771862252,0.31960198837232356
-0.15175381772545374,0.3196051815743966
-0.1517621924635212,0.3196123308727529
-0.15177864276705058,0.31962637407351163
-0.15177870482309477,0.31962642704915945
-0.15181584048155888,0.3196581288050685
-0.15181735957170273,0.3196594256132291
-0.15185351015241552,0.3196902864336138
-0.15189370579769879,0.3197246004215187
-0.15190658011829086,0.31973559089767517
-0.15191242850122763,0.31974058351167456
-0.15192686237154432,0.3197529053352944
-0.15193370520558255,0.31975874688660594
-0.15194410052297436,0.3197676211015299
-0.15196281506499315,0.3197835972244147
-0.15196538773492013,0.31978579344652125
-0.15197997656258916,0.3197982475532448
-0.15198213052114454,0.31980008633222934
-0.15200546158990372,0.31982000346518163
-0.15201649305714574,0.3198294207448608
-0.15201679372277171,0.3198296774153678
-0.15202434181960695,0.31983612103137854
-0.15203475238609238,0.31984500826406126
-0.15204307519550925,0.3198521132322649
-0.1520515991012726,0.31985938987124424
-0.1520609249148316,0.3198673510782708
-0.1520714450635751,0.319876331858507
-0.1520748756161947,0.3198792604329898
-0.1520754817977858,0.3198797779146135
-0.15207663525656057,0.3198807625926841
-0.15209442844433552,0.3198959521791629
-0.15209602460757196,0.31989731478263905
-0.152105967028598,0.3199058023715912
-0.1521061549913016,0.31990596283051387
-0.1521068503923994,0.31990655647653427
-0.1521144505915746,0.31991304457097175
-0.1521293510963256,0.3199257647483989
-0.15213155559483865,0.31992764667204465
-0.15213594842458272,0.31993139671774345
-0.1521446664894995,0.31993883910539517
-0.15217012824297385,0.31996057514905357
-0.15218359522810254,0.3199720715676722
-0.152188726621597,0.3199764521062371
-0.15219557300949743,0.31998229669138933
-0.1521975360913326,0.3199839725238302
-0.15220480726284782,0.3199901797358222
-0.15221794168212432,0.3200013922515317
-0.15222785068383188,0.3200098513112718
-0.15222810947203638,0.3200100722321018
-0.15222983694053635,0.32001154692750217
-0.15224253522443534,0.3200223871256643
-0.15224648233426866,0.3200257566717463
-0.1522587687759202,0.32003624529078084
-0.1522630192614029,0.32003987382084714
-0.15226446427941712,0.32004110739553693
-0.15226954341402438,0.3200454433220348
-0.15227259748714014,0.3200480505056542
-0.1522734498687623,0.3200487781619082
-0.15229004343162839,0.32006294365947574
-0.1522965951219121,0.32006853666885693
-0.15230080070038077,0.320072126862961
-0.15230173565026883,0.3200729250056186
-0.15230494829876673,0.3200756675609607
-0.1523054534824936,0.32007609882330695
-0.15231062238761067,0.32008051138457866
-0.15231333102276065,0.3200828236766969
-0.1523175951546092,0.32008646385631445
-0.15231943198150916,0.3200880319081664
-0.1523214690108501,0.3200897708676899
-0.15232480463231074,0.32009261840188546
-0.15232593508247638,0.32009358343809863
-0.1523348422508764,0.32010118725852726
-0.1523392141316678,0.3201049194206443
-0.15234638234365325,0.3201110387387355
-0.15235378915266115,0.3201173617409642
-0.15235719432171296,0.32012026864614845
-0.1523695934086257,0.3201308534275435
-0.15237906466869489,0.3201389387985126
-0.15238197588078115,0.3201414240253478
-0.1523844387275396,0.32014352649424177
-0.15238837496330743,0.320146886757414
-0.15238949449278522,0.320147842470917
-0.1523937305442925,0.3201514586790699
-0.1523992214496368,0.3201561461236486
-0.15243747004532207,0.3201887979654209
-0.15243839720342384,0.32018958945643106
-0.1524492467175495,0.32019885140741755
-0.15245453870029854,0.3202033690368961
-0.15246926733525254,0.3202159424935008
-0.15247356634828702,0.3202196124502891
-0.15247604230444203,0.3202217261103376
-0.152502708388543,0.32024449026005736
-0.1525192956142846,0.32025865034778483
-0.1525383005371446,0.3202748743613205
-0.1525391062660839,0.3202755621913798
-0.15254518216446122,0.3202807490294554
-0.15255266714826443,0.32028713876749504
-0.1525571915437366,0.32029100112746994
-0.15257411882524385,0.32030545151205286
-0.15258589294366096,0.32031550277392734
-0.15258801351465567,0.3203173130508106
-0.15259394704533957,0.3203223783532504
-0.15261040812253968,0.3203364307512145
-0.1526134869215349,0.3203390590426809
-0.15261602163342045,0.3203412228609843
-0.15262969302375415,0.3203528937750659
-0.15263070321789746,0.3203537561518077
-0.15265424462049543,0.32037385284134506
-0.15266228585766284,0.32038071743856594
-0.15266429051388855,0.3203824287619941
-0.15268805446409414,0.32040271543469656
-0.15268885083911607,0.32040339527955736
-0.15269288227324906,0.32040683681112386
-0.15269809314761476,0.32041128520046297
-0.15269913536702365,0.3204121749163499
-0.15270037785743754,0.3204132355984395
-0.15271463795908286,0.32042540908021677
-0.15271468819946477,0.3204254519691378
-0.15271704788676993,0.3204274663734614
-0.15271892363574988,0.3204290676520914
-0.15273811035677962,0.32044544686204585
-0.15274245074475376,0.3204491521395553
-0.1527562398002709,0.3204609235013757
-0.1527845067104431,0.32048505423511375
-0.15279210636004406,0.3204915418603938
-0.15279670384893843,0.32049546661834216
-0.15280116652602876,0.3204992762909229
-0.15280497125479808,0.32050252428995496
-0.1528051474285048,0.32050267468491433
-0.15281477773329652,0.32051089582826997
-0.15281711615959023,0.32051289208261524
-0.1528444169779584,0.3205361980886434
-0.15284840212662193,0.3205396001074959
-0.1528697328835862,0.3205578096257488
-0.1528742596616933,0.32056167401971786
-0.1528903584556166,0.3205754171457723
-0.15291477979754217,0.32059626501686755
-0.15291731231548597,0.3205984269622594
-0.15291903355122136,0.32059989633690905
-0.1529476228679047,0.32062430230078814
-0.152965443922227,0.3206395156762212
-0.15296893436647688,0.3206424953786474
-0.15297367341594403,0.32064654098321355
-0.15297544958002907,0.32064805724878165
-0.15298352660709072,0.3206549523989141
-0.15298946603697236,0.3206600227373472
-0.1530114964171309,0.3206788295059156
-0.153012741636619,0.32067989251774565
-0.1530222831334885,0.3206880378480636
-0.1530306391619176,0.3206951711744831
-0.15304650670312198,0.3207087168860429
-0.1530570118489943,0.32071768485871416
-0.1530628386450136,0.32072265904451763
-0.15307133745767168,0.32072991426215874
-0.1530766962200663,0.3207344888997022
-0.1530866767275273,0.3207430090020637
-0.15309408774206437,0.32074933559444446
